id,title,text,label
16,Biden unveils his 2024 sales pitch for ‘Bidenomics.’ Is anyone buying?,"President Joe Biden’s top economic advisers believe the worst effects of inflation are in the rear-view mirror. They are increasingly confident the economy is heading for a soft-landing, averting a recession. And a growing number of economists are beginning to agree. There’s just one problem: most Americans are convinced the economy is in bad shape, and they blame the president. Enter “Bidenomics.” Searching for a solution to Americans’ negative perception of the economy and a vehicle to take credit for an economy that is increasingly trending in the right direction – all as Biden’s reelection campaign gets underway – the White House is embracing the term. “Bidenomics” was at the heart of a major economic speech the president delivered Wednesday in Chicago, where he ticked through positive economic indicators and outlined a vision of economic revival. “I came into office determined to change the economic direction of this country, to move from trickle-down economics,” Biden said at the Old Chicago Main Post Office. “I didn’t come up with a name,” he said, crediting the news media for inventing the term Bidenomics. “I really didn’t. I now claim it.” Ahead of the speech, aides described the address as an opportunity for Biden to lay out his economic vision for the future while also articulating how he believes his economic policies have delivered so far. But it was also an opportunity for Biden to explain what his economic policy was not. “Folks, let me say as clearly as I can, the trickle-down approach failed the middle class. It failed America, blew up the deficit, increased inequity and weakened our infrastructure,” he said. Throughout his speech, Biden took aim at his predecessor for failing to accomplish what he’d promised, including improving the nation’s infrastructure. And he vowed to continue pressing for tax increases on the wealthy and expanding childcare and education access, both items he’s unsuccessfully sought during his first term. Those items are opposed by many Republicans, but Biden said his agenda could unify Americans. “I think we’re going to help lessen the division in this country by bringing us back together,” he said. “It makes it awful hard to demagogue something when it’s working.” White House officials have been preparing a more comprehensive economic messaging push for months and the decision to launch now reflects the White House’s settled confidence that the economy’s positive trajectory is sustainable. The debt ceiling impasse also needed to be resolved and Biden’s key economic legislation needed to begin to be implemented. Now, officials see Bidenomics as an opportunity to tie together the president’s economic accomplishments, the vision behind those policies and a growing economy under one term. “Bidenomics is rooted in the simple idea that we need to grow the economy from the middle out and the bottom up – not the top down,” reads a bolded section of a memo distributed by two of the president’s senior advisers, Anita Dunn and Mike Donilon, earlier this week. That Dunn and Donilon are messaging experts and not economists is a telling sign of the origins of “Bidenomics” as partly a branding exercise. Aides are hopeful a more concerted effort to convince Americans of the economy’s strength – and Biden’s own role in managing it – will improve his political standing. How much a new name can help in that effort remains to be seen. Biden has been traveling the country for the better part of two years talking about his efforts to boost manufacturing, invest in new infrastructure and create job training programs for Americans without college degrees. Though polls show Americans broadly support elements of Biden’s economic agenda – a point Dunn and Donilon made in their three-page memo – a wide swath of Americans continue to widely disapprove of how he’s handled the economy: 66%, according to a CNN poll conducted by SSRS in May. That same poll showed most Americans view the economy as lackluster, with 76% describing it as in poor shape, up from 71% who felt that way in March. Asked about the disconnect between increasingly positive economic data and Americans’ perceptions of the economy, Biden’s chief economic adviser Lael Brainard pointed to the “record economic uncertainty” that Americans have faced over the last two years as the country emerged from the pandemic and experienced the knock-on effects of Russia’s invasion of Ukraine. “What the president would say is people need to see it. They need to see it in their communities. And that’s what his policies are all about,” Brainard said in an interview. “As Americans see that and experience it, the president is confident that they are going to feel much more optimistic about their own economic futures.” While the president’s top messaging advisers home in on the “Bidenomics” term as a way to lift up his economic record and contrast it with Republican economic policies, the prominent push also runs the risk of Republicans co-opting it to describe the not-so-bright spots in the current economy or to tie the president to the still-looming possibility of another economic downturn. “It’s really not about a term,” Brainard said when asked about how Republicans might co-opt it. “It’s not about a word. It’s about an economic plan that the president has put in place that is in contrast with trickle down (policies).” “Listen, even if the economy is doing well, the Republicans will say it’s doing poorly,” Dunn, the president’s senior adviser, said on MSNBC earlier this week. “So, we’re not going to spend a huge amount of time worrying about them.” Attaching a “-nomics” to the end of a president’s name has been routine since President Richard Nixon. As often as not, it’s used as a pejorative by opponents; nothing helps simplify something as complicated as a bad economy than a buzzword. No president has been more associated with a “-nomics” than Ronald Reagan, whose “Reaganomics” described a supply-side, trickle-down approach that has largely defined Republican economic policy for the last 40 years. Biden has made little attempt at disguising his distaste for that approach; he’s made a part of his stump speech a takedown of policies he insists will never benefit middle-class, blue-collar workers. “Not a lot trickled down to my parents’ kitchen table when I was growing up,” Biden has said in various forms over the past several years (never mind that Biden was in his 40s during Reagan’s attempt at trickle-down economics). Bidenomics, at least in the White House’s definition, is as much identified by what it is not as it is by a particular set of policies or ideas. “If Reaganomics was based on the idea that if you cut taxes for the wealthiest corporations, the wealthiest people in this society, and that at some point, the remnants of those will trickle down to the middle class and the working class, Bidenomics is the exact opposite. Bidenomics says that the way to grow the economy in this country is you grow the middle class,” Dunn said on MSNBC. Biden himself seemed surprised this month that his surname had achieved “-nomics” status. “I didn’t realize I had Bidenomics going,” he said during a news conference with his British counterpart on June 8, suggesting he’d learned the term in the pages of the Wall Street Journal. Ten days later – as the White House put the final touches on the forthcoming messaging push – he hadn’t seemed to achieve any more clarity on what, exactly, this theory of his was. “We decided to replace this theory (trickle-down economics) with what the press has now called ‘Bidenomics,’” he said during a political rally with union members in Philadelphia. “I don’t know what the hell that is. But it’s working.” But when faced with the question of whether “Bidenomics” can be the answer to changing public perception of the president’s record, White House press secretary Karine Jean-Pierre offered a frank reply: “We’re going to try. Right?” ",REAL
26,Matt Gaetz Accuses Roblox Of Silencing Conservative Voices,"WASHINGTON—Claiming that he had been systematically banned from playing games, purchasing Robux, or communicating with other users due to his political beliefs, Rep. Matt Gaetz (R-FL) told reporters Wednesday he had evidence that Roblox was actively silencing conservative voices. “Today, on Roblox, I was disgusted to find that my highly customized avatar, my in-game achievements, and my friends list had been totally wiped, all because I dared to speak my mind as a white, conservative man in America,” said Gaetz, who added that the gaming platform, which is popular among adolescents, had consistently and pervasively discriminated against prominent, outspoken Republican legislators and pundits like him. “As an active member of Roblox since 2017, I was disturbed, but not surprised, to find that the liberal elite had conspired to remove my friendship badge and ban me from playing my favorite pizza game on my private Discord server with my 900 mutuals. What if conservatives want to hunt virtual easter eggs or attend a Roblox Twenty One Pilots concert? The leftists in charge of Roblox are trying to prevent conservatives from seeking the truth and learning what users are wearing, where they live, and if their parents are home. Until we have a Roblox that supports free speech, people like me will always be second-class citizens.” At press time, Gaetz could not be reached for comment after evidence surfaced that he had sent a large number of Robux transactions to underage girls.",FAKE
34,Raphael Warnock Loses All Faith In God After Being Forced Into Runoff Against Herschel Walker,"ATLANTA—Struggling  to cope with his shock at the outcome of the midterm elections, Sen.Raphael Warnock (D-GA)reportedly lost all faith in God this week after being forced  into a runoff against Herschel Walker. “What loving creator would create  a world where I’m required to compete in not one, but two elections  against a man like Herschel Walker?” said the visibly shaken Warnock,  who removed his glasses in disbelief as he wrestled with the grave  theological implications of being a mere percentage point away from  losing to a former football player who allegedly threatened to murder  his own family members. “Is this some sort of divine test? No, it is  much, much worse. I have been a person of faith for 52 years on this  planet and every moment was a rotten lie. There’s no meaning in this  twisted universe. There is no God watching over us, and, surely, if there is any  sort of deity, he is a wicked being who tortures us for His pleasure.  Don’t call me reverend. I am not God’s emissary. I am His nemesis.” At  press time, Warnock’s approval rating had edged upward several points  after he was spotted tearing his clothes asunder and running naked into a  river to curse the sky.",FAKE
27,Ron DeSantis Introduces New Son Barron Trump,"TALLAHASSEE,  FL—Calling the teenager his pride and joy to the gathering of  supporters, Florida Gov. Ron DeSantis (R) reportedly introduced his new  son Barron Trump at a Friday rally. “That’s my boy, everyone—give the  crowd a big smile, Barron,” said DeSantis to the largely silent crowd of  his constituents, holding the 16-year-old firmly by the shoulders  as he emphasized that Barron would be traveling with him all around  Florida on a great big road trip. “He looks just like me, doesn’t he?  Well, hell, I don’t have to tell you that. This is my baby boy. Of  course he looks like me. Now let’s get a few more photos with this nice  photographer, Barry, and then how about you and I split a big bowl of  ice cream?” At press time, DeSantis had reportedly kept the event going  for a few more minutes by calling up his new daughter,Tiffany.",FAKE
39,"Elderly Poll Watcher Doing Slow, Confused Job Of Intimidating Voters","LEAGUE CITY, TX—Noting that the clearly flustered man had zero idea what to do or say, local voter Raleigh Jenkins told reporters Tuesday that the elderly poll watcher he encountered was doing a slow, confused job of intimidating voters. “This morning, what should have been a very fast process took forever because the right-wing extremist tasked with patrolling my polling place barely knew how to disenfranchise me or anyone else in line,” said Jenkins, adding that in an ideal world, he would have shown up to cast his vote; gotten pushed around by an armed, masked man in a bulletproof vest; and then been back in his car in five to 10 minutes. “As much as I appreciate him showing up and trying to stand in the way of democracy, the old man could barely point his gun at my forehead and kept forgetting what he was saying about the 2020 election being stolen from Donald Trump by the Democratic cabal. Honestly, I almost felt bad for the guy. It took him 45 minutes just to call his militia and ask if he should kill the guy in front of me for supposedly committing voter fraud.” At press time, Jenkins told reporters that he was ultimately just grateful he made it to work on time, because as he was leaving, the elderly poll watcher saw a Black voter, clutched his chest, and collapsed.",FAKE
8,‘Hell-bent on destruction:’ Senators fume over growing number of blocked nominations,"Nearly five months after Alabama Republican Sen. Tommy Tuberville announced his hold on Department of Defense nominees, the tactic has become a major flashpoint within the US Senate as institutionalists inside the body are voicing concerns the hold could have long-term repercussions and are openly warning an overhaul of the nominations process could be needed. Despite efforts from Republican colleagues, Tuberville’s been resolute, holding up the nomination of roughly 250 military nominees – many promotions that would typically be fast-tracked through the Senate. The dramatic impasse is forcing senators to openly question if it’s time for the body to consider changing the rules or at the very least limit the number of nominations that require Senate confirmation. “Maybe we need another gang to come up with a set of rules changes, but the vast majority of us who understand these tools should be used sparingly, I think we need to raise our voices,” Sen, Mark Warner, a Democrat from Virginia, said. The angst is bipartisan as senators are grow wary of a further roadblocks in a Senate that is already doing very little legislating in divided government. “Are we all gonna start taking hostages now?” Sen. Lisa Murkowski, a Republican from Alaska, said. A hold in the Senate can’t ultimately stop a nominee from being confirmed. But, it can force Majority Leader Chuck Schumer to burn valuable floor time on a process that may otherwise have moved much more quickly. It’s a tactic that has been used in the past and escalated last Congress when GOP Sen. Josh Hawley held up Pentagon nominees for several months over the Biden administration’s handling of the US withdrawal from Afghanistan. But what makes Tuberville’s hold more dramatic is the fact it also includes a hold on military promotions, which senators argue aren’t political nominees. In the case of Tuberville’s holds, there are now more than 250 military promotions and nominations delayed. Putting every single one of them on the floor would take months to complete. Tuberville’s move stems from his opposition to a Pentagon abortion policy. Tuberville’s hold is far and away the most impactful in the Senate, but it’s not the only obstacle nominees are facing. Republican Sen. J.D. Vance announced in June he’d place a hold over Department of Justice nominees after Trump was indicted on federal charges, but there are only two nominees in the pipeline – both of whom were always expected to require significant floor time to be approved. Vermont independent Sen. Bernie Sanders has warned he will oppose Biden administration health nominees as he pushes the administration to do more to lower the cost of prescription drugs. The mere optics of agency-wide opposition is becoming a major issue for senators who say it’s chipping away at Senate decorum and efficiency. “If you don’t like someone who has been nominated then vote against them,” New Hampshire Democrat Sen. Jeanne Shaheen said. “To hold up over things is not in the best interest of the national security of the country. We’ve got all these ambassadors, general officers. Now we are talking about holding all the nominees for the Department of Justice. If you don’t want to be here and work on policy then why did you come?” It’s not uncommon for a lawmaker to use a hold on a single nominee either because of concerns with the nominee or as a way to extract leverage from the administration, but members complain the rise in agency-wide holds is being abused and undermining the Senate’s ability to perform a core role. “Holding up one nominee or even a short hold on a handful of nominees has been a way that senators from time to time have exercised a little leverage against an agency that wouldn’t cough up information or an administration that wouldn’t put out a report, but it has completely changed now,” Sen. Elizabeth Warren, a Massachusetts Democrat, said. “Now these are holds that are broad and in Sen. Tuberville’s case undermine our national security. That’s a kind of hell-bent on destruction that is one more sign of how broken this Congress has become.” Delaware Democrat Sen. Chris Coons argued the uptick in agency-wide opposition is “risking further degrading the ability of the Senate to perform its essential function of advice and consent.” Some members are so fed up they are arguing the Senate needs to look at overhauling the rules of nominations. “One person shouldn’t be able to take an action like this. We need to look at the Senate rules to think about whether we should say it has to be at least five people instead of one person,” Independent Sen. Angus King argued. It’s a delicate balance though. Any action that Senate Democrats take now to address Tuberville’s holds on military promotions would have to be incredibly tailored or Democrats run the risk of Republicans using their rules change in the future to speed up nominees Democrats may find controversial. Another option would be to pass a law that allows military promotions to advance without Senate consent, but it’s not clear that would have the votes to pass. Lawmakers could also limit the number of nominees that need Senate confirmation, a process that would need bipartisan buy in. “Do we really need deputy assistant secretaries to go through this whole process?” Warner said. “The other thing is many of these men and women who want to serve for appointed positions have to literally put their lives literally in limbo for sometimes six to 12 months.” Sen. Chuck Grassley, a Republican from Iowa, warned that he believes in senators being able to use their leverage over nominees, but even he is worried that if agency-wide holds get used too often, it will prompt a rules change. “We should make sure that we give each senator as much power as we can. It was meant to be that way, it’s always been that way. I just want to make sure it isn’t abused to the point where we maybe change the rules, that’s a slippery slope,” Grassley said. For their part, senators with agency-wide holds argue it’s their prerogative to use the rules in their favor. “Well, this group will try to change anything to make it work for them. But this is the rules. We can make a hold on anything we want,” Tuberville said. Vance said he stands by his hold. “I think the way that Merrick Garland has politicized the Justice Department sets a bad precedent for American justice and somebody needs to push back against it,” Vance said. For now, Democratic leaders aren’t planning any immediate action, instead hoping that GOP leadership will find a way to talk Tuberville out of his hold. “We’re trying everything we can think of, but most of all, we’re appealing to other Republicans who we think are reasonable to come to their senses,” Democratic Whip Dick Durbin said. ",REAL
55,Justices Clarence Thomas and Ketanji Brown Jackson criticize each other in unusually sharp language in affirmative action case,"The Supreme Court’s landmark ruling Thursday on affirmative action pitted its two Black justices against each other, with the ideologically opposed jurists employing unusually sharp language attacking each other by name. The majority opinion authored by Chief Justice John Roberts said colleges and universities can no longer take race into consideration as a specific basis for granting admission, saying programs at Harvard and the University of North Carolina violated the Equal Protection Clause because they failed to offer “measurable” objectives to justify the use of race. Supreme Court guts affirmative action in college admissions Justice Clarence Thomas and the court’s other four conservatives joined Roberts’ opinion. But Thomas, who in 1991 became the second Black person to ascend to the nation’s highest court, issued a lengthy concurrence that attacked such admissions programs and tore into arguments posited by liberal Justice Ketanji Brown Jackson, the first Black woman to join the court, who penned her own fiery dissent in the case. Thomas has previously acknowledged that he made it to Yale Law School because of affirmative action, but he has long criticized such policies. He spoke in personal terms in his concurrence as he put forth his argument against the use of the policies, which he described as “rudderless, race-based preferences designed to ensure a particular racial mix in their entering classes.” “Even in the segregated South where I grew up, individuals were not the sum of their skin color,” Thomas wrote. “While I am painfully aware of the social and economic ravages which have befallen my race and all who suffer discrimination,” he added, “I hold out enduring hope that this country will live up to its principles so clearly enunciated in the Declaration of Independence and the Constitution of the United States: that all men are created equal, are equal citizens, and must be treated equally before the law.” As he read his concurrence from the bench on Thursday, Jackson, who joined the court last year, stared blankly ahead. Though Justice Sonia Sotomayor read her dissent from the bench, Jackson did not read her own dissent, in which she went after Thomas’ concurrence and accused the majority of having a “let-them-eat-cake obliviousness” in how the ruling announced “‘colorblindness for all’ by legal fiat.” A footnote near the end of Jackson’s dissent went after the concurrence by Thomas, with the liberal justice accusing her colleague of demonstrating “an obsession with race consciousness that far outstrips my or UNC’s holistic understanding that race can be a factor that affects applicants’ unique life experiences.” “Justice Thomas ignites too many more straw men to list, or fully extinguish, here,” Jackson wrote. “The takeaway is that those who demand that no one think about race (a classic pink-elephant paradox) refuse to see, much less solve for, the elephant in the room – the race-linked disparities that continue to impede achievement of our great Nation’s full potential.” In her broader dissent, Jackson said that the argument made by the challengers that affirmative action programs are unfair “blinks both history and reality in ways too numerous to count.” “But the response is simple: Our country has never been colorblind,” Jackson said. (While Jackson recused herself from the Harvard case, she did hear the UNC case, and her dissent was focused on the latter.) Thomas then explicitly attacks Jackson’s opinion. “As she sees things, we are all inexorably trapped in a fundamentally racist society, with the original sin of slavery and the historical subjugation of black Americans still determining our lives today,” Thomas wrote. “Worse still, Justice Jackson uses her broad observations about statistical relationships between race and select measures of health, wealth, and well-being to label all blacks as victims,” Thomas wrote at another point in his concurrence. “Her desire to do so is unfathomable to me.” Thomas, one of the court’s most conservative members, has long been known for his distaste for affirmative action policies. He has been open about the fact that he made it to Yale because of affirmative action, but says the stigma of preferential treatment made it difficult for him to find a job after college. In his memoir, “My Grandfather’s Son,” Thomas says he felt “tricked” by paternalistic Whites at Yale who recruited Black students. “After graduating from Yale, I met a black alumnus of the University of Michigan Law School who told me that he’d made a point of not mentioning his race on his application. I wished with all my heart that I’d done the same,” he wrote. “I learned the hard way that a law degree from Yale meant one thing for White graduates and another for blacks, no matter how much anyone denied it,” Thomas wrote. “As a symbol of my disillusionment, I peeled a fifteen-cent price sticker off a package of cigars and stuck it on the frame of my law degree to remind myself of the mistake I’d made by going to Yale.” He dissented in the 2003 case Grutter v. Bollinger, which allowed for the limited use of race in college admissions. “I believe blacks can achieve in every avenue of American life without the meddling of university administrators,” he wrote in his dissent. ",REAL
14,Ad wars heat up in the 2024 presidential race as spending nears $70 million,"Former President Donald Trump is dominating cable airwaves, Florida Gov. Ron DeSantis is betting on Iowa and South Carolina, and North Dakota Gov. Doug Burgum is blanketing New Hampshire as candidates tailor their ad spending with the 2024 presidential race heating up. Spending data from AdImpact shows how the various White House contenders have different strategies for the early primary map, investing resources in the states and messages they hope can serve as launching pads to the nomination – spending nearly $70 million along the way. Allies of Trump, the front-runner for the GOP nomination, have taken a unique approach among the crowded field, devoting more than three-quarters of their ad spending dollars to national cable advertising campaign. MAGA Inc., the super PAC backing his campaign, has spent $15.7 million on national cable advertising out of a total of nearly $20 million in ad spending so far. The pro-Trump group has split the rest of its spending, a little more than $4 million, between Iowa and New Hampshire. Reflecting that strategy, in the last month, MAGA Inc. spent $1.6 million on an ad running in major media markets (Los Angeles, New York City, Washington, DC, and Philadelphia) which criticizes the former president’s indictment in the classified documents case. The super PAC has also kept ads attacking DeSantis in rotation in the early primary states. There are also hints at the strategy of DeSantis’ camp in the ad spending of a super PAC backing his campaign, Never Back Down. The group has spent a total of about $15.5 million on advertising so far, directing $4.3 million to Iowa and $3.7 million to South Carolina. On Tuesday, the group launched a new TV spot in Iowa proclaiming that DeSantis was “waging a war on woke and winning.” By contrast, the group has spent just $1.3 million in New Hampshire so far. Notably, Never Back Down has spent about $630,000 in Nevada, another early voting state, making it the only GOP group with a significant presence on the airwaves there. The group has also spent about $5 million on national cable advertising. South Carolina Sen Tim. Scott – another top advertiser in the early going of the White House race – has taken a traditional approach to ad budgeting, splitting his advertising between Iowa, where he’s spent about $3.5 million, and New Hampshire, where he’s spent about $2 million. In both states, he’s been a steady presence on the air, running ads that tout his “conservative values” and feature clips from the campaign trail. And the super PAC allied with Scott has followed a similar pattern, spending about $3.1 million in Iowa and $1.9 million in New Hampshire. Unlike the Trump and DeSantis super PACs, Scott and his camp have spent little on national advertising campaigns. Meanwhile, North Dakota’s Burgum has emerged as the top advertiser in New Hampshire so far, spending more than $2.1 million in the state as the independently wealthy candidate works to raise his profile among voters. Burgum has also spent $2 million advertising in Iowa. Excluding outside groups, only Scott has spent more on campaign advertising – and even including the super PACs, Burgum is the fifth biggest advertiser in the race so far. MAGA Inc.: $19,922,815Never Back Down: $15,511,532Scott for President $5,679,567Trust in the Mission PAC $5,605,080Burgum for President: $4,220,175Perry Johnson for President: $2,119,553Future Forward USA Action: $2,063,400Biden Victory Fund: $2,022,898Democratic National Committee/Biden: $1,636,147Ramaswamy for President: $1,409,095American Action Network: $1,219,358Trump Save America Joint Fundraising Committee: $877,800Binkley for President: $857,445SOS America PAC: $827,280Defending Democracy Together: $786,377DeSantis for President: $763,910Biden for President: $758,026Trump for President: $682,998 MAGA Inc.: $19,922,815Never Back Down: $15,511,532Scott for President $5,679,567Trust in the Mission PAC $5,605,080Burgum for President: $4,220,175Perry Johnson for President: $2,119,553Future Forward USA Action: $2,063,400Biden Victory Fund: $2,022,898Democratic National Committee/Biden: $1,636,147Ramaswamy for President: $1,409,095American Action Network: $1,219,358Trump Save America Joint Fundraising Committee: $877,800Binkley for President: $857,445SOS America PAC: $827,280Defending Democracy Together: $786,377DeSantis for President: $763,910Biden for President: $758,026Trump for President: $682,998 Overall, since the start of 2023, all campaigns and outside groups have combined to spend nearly $70 million on advertising for the presidential race already. That amount is nearly double what had been spent at this point in the last presidential cycle – during a competitive Democratic primary – when all candidates and groups had spent about $35 million in the first six months of 2019. This year, Trump’s super PAC, DeSantis’ super PAC, Scott and his super PAC, and Burgum account for over half that total, combining to spend just over $50 million. Only two other candidates have spent more than $1 million on ads so far: Vivek Ramaswamy and Perry Johnson, both of whom are independently wealthy businessmen self-funding their campaigns. And while candidates have taken different approaches to investing their resources, the traditional early voting states are continuing to draw the lion’s share of the ad dollars. Candidates and groups have spent about $17.4 million in Iowa, $10.9 million in New Hampshire, $3.9 million in South Carolina, and $830,000 in Nevada. The ad wars are heating up as candidates in the crowded GOP field are scrambling to qualify for the first presidential debate in August. Several long-shot Republican presidential candidates, with smaller budgets for TV advertising, have been appealing to donors online to help them make the debate stage after the Republican National Committee released the qualification requirements, which include both polling and fundraising thresholds. As he seeks to nab the 40,000 individual donors required to be on stage, former Arkansas Gov. Asa Hutchinson is up with Facebook ads that read, “I am running for President to bring out the best in America. From securing the border to creating a robust economy, I have the experience to deliver. Chip in $3, $5, or $10 today to help me get on the debate stage and move our nation forward.” Ramaswamy – who is self-funding his campaign – is also urging supporters to help him qualify. “To secure a prime spot on the debate stage, we need solid polling numbers AND unique grassroots donors. Can you chip in just $1 today to help get to the debate stage?,” one of Ramaswamy’s ads says. And Johnson, the wealthy Michigan businessman, is making similar appeals. “Even though I’m self-funding, the RNC is requiring that I get 40,000 donors to make the debate stage. Can you donate $1 NOW to ensure that I make the cut to share my plan to stop inflation and balance the budget?,” reads one of his ads. ",REAL
7,Michigan lawmakers pass ban on ‘conversion therapy’ for minors,"Michigan’s Democratic-controlled state legislature gave final approval this week to a pair of bills that would ban so-called conversion therapy for minors, joining other blue states in advancing protections for the LGBTQ community this legislative session. The state Senate voted largely along party lines Tuesday to advance the ban on “conversion therapy,” a scientifically discredited practice intended to change a person’s sexual orientation. The bills, which were passed by the state House earlier this month, now head to the desk of Democratic Gov. Gretchen Whitmer, who signed an executive directive in 2021 that blocked the use of federal and state funds for conversion therapy on minors. CNN has reached out to Whitmer’s office to inquire what action she plans to take on the legislation. If Whitmer signs the bills, Michigan will become the 22nd state to ban conversion therapy, according to the Trevor Project, a nonprofit organization focused on suicide prevention efforts among LGBTQ youth. In April, Minnesota Democratic Gov. Tim Walz signed such a ban into law. House Bill 4616 prohibits mental health professionals from engaging in conversion therapy with minors. Under the bill, any violation will result in the mental health professional facing disciplinary action, which could include a suspended or revoked license. House Bill 4617, meanwhile, aims to add the definition of conversion therapy to the state’s mental health code. It defines the term as “any practice or treatment by a mental health professional that seeks to change an individual’s sexual orientation or gender identity, including, but not limited to, efforts to change behavior or gender expression or to reduce or eliminate sexual or romantic attractions or feelings toward an individual of the same gender.” The bills would take effect 90 days after the governor signs them into law. The Human Rights Campaign, the country’s largest LGBTQ civil rights organization, applauded Michigan lawmakers for passing the bills, which they called “critical.” Sarah Warbelow, vice president of legal for HRC, said in a statement Tuesday that “no one should live in fear of being subjected to the discredited and dangerous practice.” “While it’s a shame that this practice has been allowed to take place for so long, today’s passage is just another example of how Michigan is rapidly progressing toward being a more inclusive and safe state for LGBTQ+ people,” Warbelow continued. LGBTQ rights have become a prominent issue in state legislatures nationwide as Democratic and Republican lawmakers look to push opposing bills that advance or curtail protections. Earlier this week, Arizona Democratic Gov. Katie Hobbs signed an executive order that prohibits state resources from being used to support conversion therapy on minors. And in Michigan – where Democrats now control the governorship and both legislative chambers for the first time in roughly four decades – Whitmer signed a bill earlier this year that expanded the state’s Civil Rights Act to prohibit discrimination against “sexual orientation, gender identity, and gender expression.” ",REAL
33,Ted Cruz Announces Plans To Once Again Like Porn On 9/11,"WASHINGTON—Telling reporters it was the least he could do to honor the Americans who tragically lost their lives in the attacks, Sen. Ted Cruz (R-TX) announced plans Monday to once again like porn on the anniversary of 9/11. “Next Sept. 11, I promise the American people that I will, just like I did several years ago, open my personal Twitter account, browse through several posts featuring busty pornographic actors, and indicate that I like one of them,” said Cruz, adding that much like Sept. 11, 2017, when he caused a stir by favoriting a two-minute hardcore porn video on Twitter, his public engagement with the tweet  would be a source of embarrassment for him but would also make him incredibly horny. “On such a dark, tragic day in our nation’s history, it is my duty as an elected official to log onto Twitter, type ‘boobs,’ ‘sex,’ or ‘naked women’ into the search bar; scroll through several explicit videos and images; and then click on a sexually graphic post that reveals something deep, disturbing, and hypocritical about myself and my sexual preference—something you, my constituents, and the American public can never, ever forget. I promise you, whatever porn I like on Sept. 11, I will attempt to hide the fact that I ever did it, denying it fervently and perhaps even blaming a junior staffer. But by then, several people will have already taken screenshots and shared it widely across the internet. You have my word.” Cruz went on to state that as with the last time he liked a porn post on Sept. 11, he planned to get off primarily on the public shaming, which he promised would cause him to ejaculate both forcefully and repeatedly.",FAKE
4,Judge temporarily blocks Kentucky’s ban on gender-affirming care for youth,"A federal judge on Wednesday temporarily blocked Kentucky Senate Bill 150, which would have prohibited transgender minors from receiving several forms of gender-affirming care. The ruling stops the law from taking effect while other courts hear challenges to the law. “Based on the evidence submitted, the court finds that the treatments barred by SB 150 are medically appropriate and necessary for some transgender children… These drugs have a long history of safe use in minors for various conditions,” US District Judge David J. Hale said in his ruling. The law banned healthcare providers from prescribing treatments like puberty blockers and hormone therapy to most minors. The law also barred gender-affirming surgeries on minors who have not been diagnosed with an intersex condition. The plaintiffs in the case were seven transgender minors and their parents who sued the state over the law arguing that it violated the Equal Protection Clause and the Due Process Clause of the Fourteenth Amendment. Senate Bill 150 called for healthcare providers to end treatment for patients already receiving puberty blockers or hormone therapy. The bill also aimed to prevent schools from discussing sexual orientation or gender identity with students of any age and allowed educators to refuse to refer to transgender students by their preferred pronouns. CNN previously reported that Kentucky Democratic Gov. Andy Beshear had vetoed the bill back in March but it was overridden by Republican lawmakers. “Senate Bill 150 allows too much government interference in personal healthcare issues and rips away the freedom of parents to make medical decisions for their children,” the governor said in the statement in March. Kentucky Attorney General Daniel Cameron called the court’s decision “misguided” in a statement on Twitter. He was among the defendants named in the suit seeking to block the law from taking effect. ",REAL
24,Biden says Putin has ‘absolutely’ been weakened after revolt in Russia,"President Joe Biden told CNN on Wednesday his Russian counterpart Vladimir Putin has “absolutely” been weakened by the short-lived mutiny over the weekend. It was his most definitive comment to date on how the rebellion by Wagner Group boss Yevgeny Prigozhin affected the Russian leader’s stature. Biden and his team have been cautious in commenting on the events, wary of providing Putin pretext for claiming a western plot to oust him. But on Wednesday, Biden expanded on his views of Putin’s diminished stature. Asked whether the Russian president had been weakened, Biden said: “Absolutely.” Later, expanding on the extent of Putin’s weakness, Biden said it was difficult to ascertain. “It’s hard to tell but he’s clearly losing the war,” Biden told reporters on the White House South Lawn, mistakenly referring to the war in Iraq instead of Ukraine. “He’s losing the war at home. He’s become a bit of a pariah around the world. And it’s not just NATO, it’s not just the European Union, it’s Japan,” he added. Asked again if Putin is weaker today than he was last week, Biden said: “I know he is.” Earlier this week, Biden sought to distance the United States from the weekend rebellion in Russia, insisting in his first public remarks since the episode that the West had nothing to do with the mutiny. Still, American intelligence agencies were able to determine ahead of time that Prigozhin was preparing to challenge the Russian military, a sign of how closely the US had been monitoring tensions between Moscow and the Wagner boss. Speaking from the White House, Biden suggested it was too early to say how the situation would unfold going forward. “It’s still too early to reach a definitive conclusion about where this is going,” he said in the East Room. “The ultimate outcome of all this remains to be seen, but no matter what comes next I will keep making sure that our allies and our partners are closely aligned in how we are reading and responding to the situation.” Biden has spoken to the leaders of France, Germany, the United Kingdom, Canada and Italy since the events over the weekend. He also spoke with Ukrainian President Volodymyr Zelensky. Earlier Wednesday, US Secretary of State Antony Blinken said that Prigozhin’s rebellion could be beneficial to Ukraine’s counteroffensive. “To the extent that Moscow is distracted by its own internal divisions, that may help,” Blinken said in an interview with MSNBC’s “Morning Joe.” “To the extent that the Wagner forces themselves are no longer on the front lines, that could help, because they have been effective. They just literally throw people into a meat grinder of Putin’s own making, but that’s had some effect,” Blinken continued. This story has been updated with additional reporting. ",REAL
